topology_id,scenario_id,pair_id,route_id,dataset_name,dataset_version,experiment_fingerprint,scenario_index,split,difficulty,sampling_method,scenario_generation_version,source,destination,endpoint_pair_string,local_route_id,route_number,path_string,paired_randomness,target_fidelity,request_start_ms,request_end_ms,request_window_ms,configured_stop_time_ms,memory_size,memory_efficiency,detector_efficiency,coherence_time_s,degraded_group,attenuation_factor,degraded_link_count_network,hotspot_node,blocked_fraction,hop_count,swap_count,total_distance_km,maximum_link_distance_km,mean_link_distance_km,total_fibre_loss_db,maximum_link_loss_db,minimum_link_loss_db,mean_link_loss_db,maximum_attenuation_db_per_km,mean_attenuation_db_per_km,minimum_link_transmission_probability,mean_link_transmission_probability,bottleneck_link_success_estimate,mean_link_success_estimate,effective_efficiency,estimated_final_fidelity,fidelity_margin_estimate,estimated_latency_ms,deadline_margin_ms,route_degraded_link_count,route_degraded_link_fraction,route_contains_hotspot,hotspot_is_source,hotspot_is_destination,hotspot_is_intermediate,upper_edge_count,lower_edge_count,central_edge_count,min_free_memories_pre,mean_free_memories_pre,min_endpoint_free_memories_pre,min_intermediate_free_memories_pre,max_reservation_occupancy_pre,mean_reservation_occupancy_pre,min_memory_requirement_margin,route_blocked_memories_total,endpoint_blocked_memories_total,intermediate_blocked_memories_total,route_nodes_with_pressure_count,rollout_count,unique_rollout_count,success_count,success_probability,approved_reservation_count,reservation_acceptance_rate,path_match_rate,successful_delivery_rollout_count,end_to_end_success_rate,destination_requirement_rate,total_pairs_created,mean_pairs_created,median_pairs_created,standard_deviation_pairs_created,mean_qualifying_delivery_count,mean_delivered_pair_rate_hz,median_delivered_pair_rate_hz,mean_final_fidelity,mean_maximum_final_fidelity,maximum_observed_fidelity,minimum_observed_fidelity,fidelity_requirement_rate,mean_setup_latency_ms,median_setup_latency_ms,standard_deviation_setup_latency_ms,minimum_setup_latency_ms,maximum_setup_latency_ms,mean_first_success_time_ms,mean_last_success_time_ms,mean_delivery_span_ms,deadline_requirement_rate,mean_reservation_decision_latency_ms,median_reservation_decision_latency_ms,total_entangled_memory_events,total_unmapped_entangled_events,total_wrong_remote_node_events,total_below_target_fidelity_events,delivery_counter_consistency_rate,reservation_result_consistency_rate,simulation_error_count,simulation_error_rate,failure_reason_success_count,failure_reason_reservation_rejected_count,failure_reason_path_mismatch_count,failure_reason_wrong_remote_node_observed_count,failure_reason_no_end_to_end_entanglement_count,failure_reason_destination_not_met_count,failure_reason_fidelity_not_met_count,failure_reason_deadline_exceeded_count,failure_reason_simulation_error_count,failure_reason_other_failure_count,success_standard_error,success_probability_wilson_lower,success_probability_wilson_upper,minimum_successes_required,feasibility_probability_margin,feasible_label,aggregation_unit,feasibility_threshold,label_definition
train_mesh_8node_multipair_01,scenario_009,pair_02,pair_02_route_03,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R0,R6,R0 -> R6,route_03,3,R0 -> R2 -> R4 -> R6,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,3,2,47.0,17.0,15.666666666666666,10.526133110800892,4.776133110800893,2.52,3.508711036933631,0.2985083194250558,0.2228361064750186,0.33295587998786375,0.4560162358085931,0.07096138571138298,0.09718868458201145,0.6528789963292487,0.7737809374999999,0.04791089046407293,0.5198710783997498,1.246553605309962,1,0.3333333333333333,0,0,0,0,0,1,2,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,0,0.0,5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.53,0.53,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.43448246478317476,3,-0.6,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_02,pair_02_route_04,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R0,R6,R0 -> R6,route_04,4,R0 -> R1 -> R4 -> R5 -> R6,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,4,3,48.0,15.0,12.0,11.918367044070887,3.8400000000000003,2.0,2.979591761017722,0.32,0.24996288736524747,0.4130475019901614,0.5093541646034009,0.08803095204960922,0.10855635689460916,0.6528789963292487,0.6983372960937498,-0.02753275094217711,0.6093619130070133,1.1570627707026984,1,0.25,0,0,0,0,1,1,2,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,0,0.0,5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.56,0.56,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.43448246478317476,3,-0.6,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_03,pair_03_route_01,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R1,R7,R1 -> R7,route_01,1,R1 -> R3 -> R7,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,2,1,26.0,14.0,13.0,8.04,4.199999999999999,3.8400000000000003,4.02,0.32,0.31,0.38018939632056126,0.3966184491553613,0.08102805211508676,0.084529502082348,0.6528789963292487,0.8573749999999999,0.13150495296407294,0.2923414049072742,1.4740832788024374,0,0.0,0,0,0,0,2,0,0,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,0,0.0,5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.3,0.3,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.43448246478317476,3,-0.6,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_03,pair_03_route_02,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R1,R7,R1 -> R7,route_02,2,R1 -> R4 -> R3 -> R7,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,3,2,39.0,15.0,13.0,9.399999999999999,4.199999999999999,2.2,3.133333333333333,0.3,0.24,0.38018939632056126,0.49464540534073037,0.08102805211508676,0.10542154534116162,0.6528789963292487,0.7737809374999999,0.04791089046407293,0.4593619130070133,1.3070627707026985,0,0.0,0,0,0,0,1,0,2,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,1,0.2,5,1.0,1.0,1,0.2,0.2,1,0.2,0.0,0.4472135954999579,0.2,113.22305549986717,0.0,0.7737809374999999,0.7737809374999999,0.7737809374999999,0.7737809374999999,0.2,1.61003751,1.61003751,,1.61003751,1.61003751,6.61003751,6.61003751,0.0,0.2,0.45,0.45,1,0,0,0,1.0,1.0,0,0.0,1,0,0,0,4,0,0,0,0,0,0.1788854381999832,0.036224108632430085,0.6244653702374747,3,-0.39999999999999997,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_03,pair_03_route_03,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R1,R7,R1 -> R7,route_03,3,R1 -> R4 -> R6 -> R7,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,3,2,45.0,17.0,15.0,10.353146162058584,4.123146162058584,3.0,3.451048720686195,0.3171650893891218,0.23572169646304061,0.3869772052309286,0.4544998882670021,0.08247470722819454,0.0968655122662822,0.6528789963292487,0.7737809374999999,0.04791089046407293,0.5198710783997498,1.246553605309962,1,0.3333333333333333,0,0,0,0,0,1,2,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,0,0.0,5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.51,0.51,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.43448246478317476,3,-0.6,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_03,pair_03_route_04,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R1,R7,R1 -> R7,route_04,4,R1 -> R4 -> R5 -> R6 -> R7,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,4,3,49.0,15.0,12.25,12.201513206129471,4.123146162058584,2.0,3.0503783015323678,0.3171650893891218,0.2492541597125279,0.3869772052309286,0.5028365904135927,0.08247470722819454,0.1071672956892555,0.6528789963292487,0.6983372960937498,-0.02753275094217711,0.6093619130070133,1.1570627707026984,2,0.5,0,0,0,0,0,2,2,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,0,0.0,5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.57,0.57,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.43448246478317476,3,-0.6,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_04,pair_04_route_01,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R2,R7,R2 -> R7,route_01,1,R2 -> R5 -> R6 -> R7,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,3,2,38.0,14.0,12.666666666666666,11.119434898583329,4.123146162058584,3.078367044070888,3.706478299527776,0.3171650893891218,0.29228939610370047,0.3869772052309286,0.42830147357755594,0.08247470722819454,0.09128196224796653,0.6528789963292487,0.7737809374999999,0.04791089046407293,0.43156529647919395,1.3348593872305177,3,1.0,0,0,0,0,0,3,0,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,0,0.0,5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.44000000000000006,0.44,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.43448246478317476,3,-0.6,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_04,pair_04_route_02,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R2,R7,R2 -> R7,route_02,2,R2 -> R4 -> R3 -> R7,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,3,2,38.0,14.0,12.666666666666666,8.92,4.199999999999999,2.2,2.973333333333333,0.3,0.23333333333333334,0.38018939632056126,0.5141688612966764,0.08102805211508676,0.10958249149582806,0.6528789963292487,0.7737809374999999,0.04791089046407293,0.43234140490727424,1.3340832788024375,0,0.0,0,0,0,0,1,0,2,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,1,0.2,5,1.0,1.0,1,0.2,0.2,1,0.2,0.0,0.4472135954999579,0.2,113.22305549986717,0.0,0.7737809374999999,0.7737809374999999,0.7737809374999999,0.7737809374999999,0.2,1.69003751,1.69003751,,1.69003751,1.69003751,6.69003751,6.69003751,0.0,0.2,0.44000000000000006,0.44,1,0,0,0,1.0,1.0,0,0.0,1,0,0,0,4,0,0,0,0,0,0.1788854381999832,0.036224108632430085,0.6244653702374747,3,-0.39999999999999997,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_04,pair_04_route_03,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R2,R7,R2 -> R7,route_03,3,R2 -> R4 -> R6 -> R7,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,3,2,44.0,17.0,14.666666666666666,9.873146162058584,4.123146162058584,2.52,3.2910487206861947,0.3171650893891218,0.22905502979637393,0.3869772052309286,0.474023344222948,0.08247470722819454,0.10102645842094864,0.6528789963292487,0.7737809374999999,0.04791089046407293,0.5198710783997498,1.246553605309962,1,0.3333333333333333,0,0,0,0,0,1,2,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,0,0.0,5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.5,0.5,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.43448246478317476,3,-0.6,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_009,pair_04,pair_04_route_04,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,9,train,hard,latin_hypercube,multipair_lhs_v1,R2,R7,R2 -> R7,route_04,4,R2 -> R5 -> R4 -> R3 -> R7,1,0.725870047035927,5.0,6.766424683709712,1.7664246837097117,8.766424683709712,1,0.8140646628022553,0.8019989395950967,0.120057492565094,lower,1.8656769964065987,4,none,0.0,4,3,48.0,14.0,12.0,12.317921692453856,4.199999999999999,2.0,3.0794804231134645,0.3,0.24996288736524747,0.38018939632056126,0.5048522410152186,0.08102805211508676,0.1075968822152738,0.6528789963292487,0.6983372960937498,-0.02753275094217711,0.5723414049072743,1.1940832788024376,1,0.25,0,0,0,0,1,1,2,8,8.0,8,8,0.0,0.0,6,0,0,0,0,5,5,0,0.0,5,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.56,0.56,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.43448246478317476,3,-0.6,0,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_010,pair_01,pair_01_route_01,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,10,train,moderate,latin_hypercube,multipair_lhs_v1,R0,R7,R0 -> R7,route_01,1,R0 -> R1 -> R3 -> R7,1,0.6742102238802692,5.0,13.635022138743446,8.635022138743446,15.635022138743446,1,0.896731321800711,0.9012566333964478,0.22841530813596278,upper,1.514290203974719,3,R0,0.375,3,2,38.0,14.0,12.666666666666666,17.989767623219663,6.360018856693819,5.8148743832629215,5.996589207739888,0.4845728652719101,0.474477597245412,0.23120547514104237,0.25182014878957243,0.07550743995623796,0.08223981180765833,0.8081850521472554,0.7737809374999999,0.09957071361973069,0.4332437280429528,8.201778410700493,3,1.0,1,1,0,0,3,0,0,5,7.25,5,8,0.375,0.09375,4,3,3,0,1,5,5,5,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,0.0,1.0,115.80746220825768,115.80746220825768,0.7737809374999999,0.7737809374999999,0.7737809374999999,0.7737809374999999,1.0,6.79628501,7.33032501,1.145580247434679,5.42020001,8.12032501,11.79628501,11.79628501,0.0,1.0,0.44000000000000006,0.44,5,0,0,0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.5655175352168251,1.0,3,0.4,1,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_010,pair_01,pair_01_route_02,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,10,train,moderate,latin_hypercube,multipair_lhs_v1,R0,R7,R0 -> R7,route_02,2,R0 -> R1 -> R4 -> R3 -> R7,1,0.6742102238802692,5.0,13.635022138743446,8.635022138743446,15.635022138743446,1,0.896731321800711,0.9012566333964478,0.22841530813596278,upper,1.514290203974719,3,R0,0.375,4,3,51.0,15.0,12.75,17.37489323995674,6.360018856693819,2.2,4.343723309989185,0.4845728652719101,0.3397149816160815,0.23120547514104237,0.39926994511412744,0.07550743995623796,0.13039419325448195,0.8081850521472554,0.6983372960937498,0.02412707221348065,0.6061095379717649,8.028912600771681,2,0.5,1,1,0,0,2,0,2,5,7.4,5,8,0.375,0.075,4,3,3,0,1,5,5,5,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,0.0,1.0,115.80746220825768,115.80746220825768,0.6983372960937497,0.6983372960937497,0.6983372960937497,0.6983372960937497,1.0,6.00623251,5.68520001,1.859245963119189,4.13513751,8.38532501,11.00623251,11.00623251,0.0,1.0,0.59,0.59,5,0,0,0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.5655175352168251,1.0,3,0.4,1,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_010,pair_01,pair_01_route_03,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,10,train,moderate,latin_hypercube,multipair_lhs_v1,R0,R7,R0 -> R7,route_03,3,R0 -> R2 -> R5 -> R6 -> R7,1,0.6742102238802692,5.0,13.635022138743446,8.635022138743446,15.635022138743446,1,0.896731321800711,0.9012566333964478,0.22841530813596278,upper,1.514290203974719,3,R0,0.375,4,3,54.0,16.0,13.5,8.52,2.56,1.65,2.13,0.17,0.1575,0.5546257129579107,0.6140765248960252,0.1811305190493782,0.20054605672221382,0.8081850521472554,0.6983372960937498,0.02412707221348065,0.6455208807728718,7.989501257970574,0,0.0,1,1,0,0,0,4,0,5,7.4,5,8,0.375,0.075,4,3,3,0,1,5,5,5,1.0,5,1.0,1.0,5,1.0,1.0,6,1.2,1.0,0.4472135954999579,1.2,138.96895464990922,115.80746220825768,0.6983372960937497,0.6983372960937497,0.6983372960937497,0.6983372960937497,1.0,4.31515001,4.67017501,1.461626375368163,2.50007501,5.84021251,9.31515001,10.494207509999999,1.1790575,1.0,0.62,0.62,6,0,0,0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.5655175352168251,1.0,3,0.4,1,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_010,pair_01,pair_01_route_04,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,10,train,moderate,latin_hypercube,multipair_lhs_v1,R0,R7,R0 -> R7,route_04,4,R0 -> R2 -> R4 -> R3 -> R7,1,0.6742102238802692,5.0,13.635022138743446,8.635022138743446,15.635022138743446,1,0.896731321800711,0.9012566333964478,0.22841530813596278,upper,1.514290203974719,3,R0,0.375,4,3,54.0,16.0,13.5,13.64001885669382,6.360018856693819,2.2,3.410004714173455,0.4542870611924157,0.25357176529810393,0.23120547514104237,0.4870370939171052,0.07550743995623796,0.1590573238067681,0.8081850521472554,0.6983372960937498,0.02412707221348065,0.6455208807728718,7.989501257970574,1,0.25,1,1,0,0,1,1,2,5,7.4,5,8,0.375,0.075,4,3,3,0,1,5,5,5,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,0.0,1.0,115.80746220825768,115.80746220825768,0.6983372960937497,0.6983372960937497,0.6983372960937497,0.6983372960937497,1.0,5.68920501,5.68520001,1.6765377509962687,4.13513751,8.38532501,10.68920501,10.68920501,0.0,1.0,0.62,0.62,5,0,0,0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.5655175352168251,1.0,3,0.4,1,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_010,pair_02,pair_02_route_01,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,10,train,moderate,latin_hypercube,multipair_lhs_v1,R0,R6,R0 -> R6,route_01,1,R0 -> R2 -> R5 -> R6,1,0.6742102238802692,5.0,13.635022138743446,8.635022138743446,15.635022138743446,1,0.896731321800711,0.9012566333964478,0.22841530813596278,upper,1.514290203974719,3,R0,0.375,3,2,41.0,16.0,13.666666666666666,6.31,2.56,1.65,2.1033333333333335,0.16,0.15333333333333335,0.5546257129579107,0.6183774540336074,0.1811305190493782,0.2019506607802013,0.8081850521472554,0.7737809374999999,0.09957071361973069,0.4855208807728718,8.149501257970574,0,0.0,1,1,0,0,0,3,0,5,7.25,5,8,0.375,0.09375,4,3,3,0,1,5,5,5,1.0,5,1.0,1.0,5,1.0,1.0,7,1.4,1.0,0.5477225575051661,1.4,162.13044709156074,115.80746220825768,0.7737809374999999,0.7737809374999999,0.7737809374999999,0.7737809374999999,1.0,3.72112501,3.21010001,1.448954237032911,2.05003751,5.84021251,8.72112501,10.46720501,1.7460799999999999,1.0,0.4699999999999999,0.47,7,0,0,0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.5655175352168251,1.0,3,0.4,1,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_010,pair_02,pair_02_route_02,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,10,train,moderate,latin_hypercube,multipair_lhs_v1,R0,R6,R0 -> R6,route_02,2,R0 -> R1 -> R4 -> R6,1,0.6742102238802692,5.0,13.635022138743446,8.635022138743446,15.635022138743446,1,0.896731321800711,0.9012566333964478,0.22841530813596278,upper,1.514290203974719,3,R0,0.375,3,2,44.0,17.0,14.666666666666666,12.044874383262922,5.8148743832629215,3.0,4.014958127754308,0.4845728652719101,0.29152428842397005,0.2621274856138375,0.412883315061305,0.08560599773336851,0.13484006856630795,0.8081850521472554,0.7737809374999999,0.09957071361973069,0.5164418167804338,8.118580321963012,1,0.3333333333333333,1,1,0,0,1,0,2,5,7.25,5,8,0.375,0.09375,4,3,3,0,1,5,5,5,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,0.0,1.0,115.80746220825768,115.80746220825768,0.7737809374999999,0.7737809374999999,0.7737809374999999,0.7737809374999999,1.0,4.69818001,3.73511251,1.9027944429386285,2.74507501,7.42032501,9.69818001,9.69818001,0.0,1.0,0.5,0.5,5,0,0,0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.5655175352168251,1.0,3,0.4,1,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_010,pair_02,pair_02_route_03,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,10,train,moderate,latin_hypercube,multipair_lhs_v1,R0,R6,R0 -> R6,route_03,3,R0 -> R2 -> R4 -> R6,1,0.6742102238802692,5.0,13.635022138743446,8.635022138743446,15.635022138743446,1,0.896731321800711,0.9012566333964478,0.22841530813596278,upper,1.514290203974719,3,R0,0.375,3,2,47.0,17.0,15.666666666666666,8.31,3.23,2.52,2.77,0.19,0.1766666666666667,0.4753352259428053,0.5299061801319421,0.1552357097515375,0.17305757596935614,0.8081850521472554,0.7737809374999999,0.09957071361973069,0.5164418167804338,8.118580321963012,0,0.0,1,1,0,0,0,1,2,5,7.25,5,8,0.375,0.09375,4,3,3,0,1,5,5,5,1.0,5,1.0,1.0,5,1.0,1.0,6,1.2,1.0,0.4472135954999579,1.2,138.96895464990922,115.80746220825768,0.7737809374999999,0.7737809374999999,0.7737809374999999,0.7737809374999999,1.0,3.93112501,4.31512501,1.6303864013104759,1.72503751,5.79521251,8.931125009999999,9.71615001,0.785025,1.0,0.53,0.53,6,0,0,0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.5655175352168251,1.0,3,0.4,1,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
train_mesh_8node_multipair_01,scenario_010,pair_02,pair_02_route_04,sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,10,train,moderate,latin_hypercube,multipair_lhs_v1,R0,R6,R0 -> R6,route_04,4,R0 -> R1 -> R4 -> R5 -> R6,1,0.6742102238802692,5.0,13.635022138743446,8.635022138743446,15.635022138743446,1,0.896731321800711,0.9012566333964478,0.22841530813596278,upper,1.514290203974719,3,R0,0.375,4,3,48.0,15.0,12.0,12.464874383262922,5.8148743832629215,1.65,3.1162185958157305,0.4845728652719101,0.25864321631797754,0.2621274856138375,0.5195459277506831,0.08560599773336851,0.16967410879959224,0.8081850521472554,0.6983372960937498,0.02412707221348065,0.6061095379717649,8.028912600771681,1,0.25,1,1,0,0,1,1,2,5,7.4,5,8,0.375,0.075,4,3,3,0,1,5,5,5,1.0,5,1.0,1.0,5,1.0,1.0,6,1.2,1.0,0.4472135954999579,1.2,138.96895464990922,115.80746220825768,0.6983372960937497,0.6983372960937497,0.6983372960937497,0.6983372960937497,1.0,4.72718501,3.86516251,1.8851824408851987,2.74507501,7.42032501,9.72718501,10.521212510000002,0.7940275,1.0,0.56,0.56,6,0,0,0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0.0,0.5655175352168251,1.0,3,0.4,1,scenario_endpoint_pair_route,0.6,success_probability_greater_than_or_equal_to_threshold
