dataset_name,dataset_version,experiment_fingerprint,topology_id,scenario_id,scenario_index,scenario_group_id,pair_id,source,destination,endpoint_pair_string,ranking_group_id,route_id,local_route_id,route_number,path_string,split,difficulty,hop_count,total_fibre_loss_db,maximum_link_loss_db,bottleneck_link_success_estimate,min_memory_requirement_margin,mean_reservation_occupancy_pre,fidelity_margin_estimate,deadline_margin_ms,route_degraded_link_fraction,route_contains_hotspot,effective_efficiency,coherence_time_s,feasible_label,success_probability,rollout_count,success_count,success_probability_wilson_lower,success_probability_wilson_upper
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_009,9,train_mesh_8node_multipair_01::scenario_009,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_009::pair_04,pair_04_route_03,route_03,3,R2 -> R4 -> R6 -> R7,train,hard,3,9.873146162058584,4.123146162058584,0.08247470722819454,6,0.0,0.04791089046407293,1.246553605309962,0.3333333333333333,0,0.6528789963292487,0.120057492565094,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_009,9,train_mesh_8node_multipair_01::scenario_009,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_009::pair_04,pair_04_route_04,route_04,4,R2 -> R5 -> R4 -> R3 -> R7,train,hard,4,12.317921692453856,4.199999999999999,0.08102805211508676,6,0.0,-0.02753275094217711,1.1940832788024376,0.25,0,0.6528789963292487,0.120057492565094,0,0.0,5,0,0.0,0.43448246478317476
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_01,pair_01_route_01,route_01,1,R0 -> R1 -> R3 -> R7,train,moderate,3,17.989767623219663,6.360018856693819,0.07550743995623796,4,0.09375,0.09957071361973069,8.201778410700493,1.0,1,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_01,pair_01_route_02,route_02,2,R0 -> R1 -> R4 -> R3 -> R7,train,moderate,4,17.37489323995674,6.360018856693819,0.07550743995623796,4,0.075,0.02412707221348065,8.028912600771681,0.5,1,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_01,pair_01_route_03,route_03,3,R0 -> R2 -> R5 -> R6 -> R7,train,moderate,4,8.52,2.56,0.1811305190493782,4,0.075,0.02412707221348065,7.989501257970574,0.0,1,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_01,pair_01_route_04,route_04,4,R0 -> R2 -> R4 -> R3 -> R7,train,moderate,4,13.64001885669382,6.360018856693819,0.07550743995623796,4,0.075,0.02412707221348065,7.989501257970574,0.25,1,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_010::pair_02,pair_02_route_01,route_01,1,R0 -> R2 -> R5 -> R6,train,moderate,3,6.31,2.56,0.1811305190493782,4,0.09375,0.09957071361973069,8.149501257970574,0.0,1,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_010::pair_02,pair_02_route_02,route_02,2,R0 -> R1 -> R4 -> R6,train,moderate,3,12.044874383262922,5.8148743832629215,0.08560599773336851,4,0.09375,0.09957071361973069,8.118580321963012,0.3333333333333333,1,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_010::pair_02,pair_02_route_03,route_03,3,R0 -> R2 -> R4 -> R6,train,moderate,3,8.31,3.23,0.1552357097515375,4,0.09375,0.09957071361973069,8.118580321963012,0.0,1,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_010::pair_02,pair_02_route_04,route_04,4,R0 -> R1 -> R4 -> R5 -> R6,train,moderate,4,12.464874383262922,5.8148743832629215,0.08560599773336851,4,0.075,0.02412707221348065,8.028912600771681,0.25,1,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_03,pair_03_route_01,route_01,1,R1 -> R3 -> R7,train,moderate,2,12.174893239956742,6.360018856693819,0.07550743995623796,6,0.0,0.1831647761197307,8.341778410700494,1.0,0,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_03,pair_03_route_02,route_02,2,R1 -> R4 -> R3 -> R7,train,moderate,3,11.56001885669382,6.360018856693819,0.07550743995623796,6,0.0,0.09957071361973069,8.178912600771682,0.3333333333333333,0,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_03,pair_03_route_03,route_03,3,R1 -> R4 -> R6 -> R7,train,moderate,3,8.44,3.23,0.1552357097515375,6,0.0,0.09957071361973069,8.118580321963012,0.0,0,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_03,pair_03_route_04,route_04,4,R1 -> R4 -> R5 -> R6 -> R7,train,moderate,4,8.86,3.0,0.1636784982140179,6,0.0,0.02412707221348065,8.028912600771681,0.0,0,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_04,pair_04_route_01,route_01,1,R2 -> R5 -> R6 -> R7,train,moderate,3,5.959999999999999,2.21,0.19633224454825135,6,0.0,0.09957071361973069,8.210056119840333,0.0,0,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_04,pair_04_route_02,route_02,2,R2 -> R4 -> R3 -> R7,train,moderate,3,11.080018856693819,6.360018856693819,0.07550743995623796,6,0.0,0.09957071361973069,8.201778410700493,0.3333333333333333,0,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_04,pair_04_route_03,route_03,3,R2 -> R4 -> R6 -> R7,train,moderate,3,7.96,3.23,0.1552357097515375,6,0.0,0.09957071361973069,8.118580321963012,0.0,0,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_010,10,train_mesh_8node_multipair_01::scenario_010,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_010::pair_04,pair_04_route_04,route_04,4,R2 -> R5 -> R4 -> R3 -> R7,train,moderate,4,12.660018856693819,6.360018856693819,0.07550743995623796,6,0.0,0.02412707221348065,8.061778410700494,0.25,0,0.8081850521472554,0.22841530813596278,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_01,pair_01_route_01,route_01,1,R0 -> R1 -> R3 -> R7,train,moderate,3,11.879999999999999,4.199999999999999,0.10237707604117943,6,0.0,0.1285667207283272,4.833771888923295,0.0,0,0.7338653094607399,0.30670334501042373,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_01,pair_01_route_02,route_02,2,R0 -> R1 -> R4 -> R3 -> R7,train,moderate,4,13.24,4.199999999999999,0.10237707604117943,4,0.05,0.05312307932207716,4.6561300577078155,0.0,1,0.7338653094607399,0.30670334501042373,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_01,pair_01_route_03,route_03,3,R0 -> R2 -> R5 -> R6 -> R7,train,moderate,4,12.135255721186002,3.6462740195112877,0.11629882305707337,6,0.0,0.05312307932207716,4.614941161317057,1.0,0,0.7338653094607399,0.30670334501042373,0,0.2,5,1,0.036224108632430085,0.6244653702374747
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_01,pair_01_route_04,route_04,4,R0 -> R2 -> R4 -> R3 -> R7,train,moderate,4,12.566274019511287,4.199999999999999,0.10237707604117943,4,0.05,0.05312307932207716,4.614941161317057,0.25,1,0.7338653094607399,0.30670334501042373,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_011::pair_02,pair_02_route_01,route_01,1,R0 -> R2 -> R5 -> R6,train,moderate,3,8.987495727779773,3.6462740195112877,0.11629882305707337,6,0.0,0.1285667207283272,4.774941161317056,1.0,0,0.7338653094607399,0.30670334501042373,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_011::pair_02,pair_02_route_02,route_02,2,R0 -> R1 -> R4 -> R6,train,moderate,3,10.07,3.8400000000000003,0.1112250786821301,4,0.0625,0.1285667207283272,4.745727070226895,0.0,1,0.7338653094607399,0.30670334501042373,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_011::pair_02,pair_02_route_03,route_03,3,R0 -> R2 -> R4 -> R6,train,moderate,3,9.396274019511289,3.6462740195112877,0.11629882305707337,4,0.0625,0.1285667207283272,4.745727070226895,0.3333333333333333,1,0.7338653094607399,0.30670334501042373,1,0.8,5,4,0.3755346297625253,0.9637758913675698
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_011::pair_02,pair_02_route_04,route_04,4,R0 -> R1 -> R4 -> R5 -> R6,train,moderate,4,11.190137551638134,3.8400000000000003,0.1112250786821301,4,0.05,0.05312307932207716,4.6561300577078155,0.25,1,0.7338653094607399,0.30670334501042373,1,0.8,5,4,0.3755346297625253,0.9637758913675698
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_03,pair_03_route_01,route_01,1,R1 -> R3 -> R7,train,moderate,2,8.04,4.199999999999999,0.10237707604117943,6,0.0,0.2121607832283272,4.973771888923294,0.0,0,0.7338653094607399,0.30670334501042373,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_03,pair_03_route_02,route_02,2,R1 -> R4 -> R3 -> R7,train,moderate,3,9.399999999999999,4.199999999999999,0.10237707604117943,4,0.0625,0.1285667207283272,4.806130057707815,0.0,1,0.7338653094607399,0.30670334501042373,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_03,pair_03_route_03,route_03,3,R1 -> R4 -> R6 -> R7,train,moderate,3,9.37775999340623,3.23,0.12799786380777078,4,0.0625,0.1285667207283272,4.745727070226895,0.3333333333333333,1,0.7338653094607399,0.30670334501042373,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_03,pair_03_route_04,route_04,4,R1 -> R4 -> R5 -> R6 -> R7,train,moderate,4,10.497897545044363,3.1477599934062286,0.13044478530271875,4,0.05,0.05312307932207716,4.6561300577078155,0.5,1,0.7338653094607399,0.30670334501042373,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_04,pair_04_route_01,route_01,1,R2 -> R5 -> R6 -> R7,train,moderate,3,8.488981701674716,3.1477599934062286,0.13044478530271875,6,0.0,0.1285667207283272,4.836145253721693,1.0,0,0.7338653094607399,0.30670334501042373,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_04,pair_04_route_02,route_02,2,R2 -> R4 -> R3 -> R7,train,moderate,3,8.92,4.199999999999999,0.10237707604117943,4,0.0625,0.1285667207283272,4.833771888923295,0.0,1,0.7338653094607399,0.30670334501042373,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_04,pair_04_route_03,route_03,3,R2 -> R4 -> R6 -> R7,train,moderate,3,8.897759993406229,3.23,0.12799786380777078,4,0.0625,0.1285667207283272,4.745727070226895,0.3333333333333333,1,0.7338653094607399,0.30670334501042373,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_011,11,train_mesh_8node_multipair_01::scenario_011,pair_04,R2,R7,R2 -> R7,train_mesh_8node_multipair_01::scenario_011::pair_04,pair_04_route_04,route_04,4,R2 -> R5 -> R4 -> R3 -> R7,train,moderate,4,11.391084156630352,4.199999999999999,0.10237707604117943,4,0.05,0.05312307932207716,4.693771888923294,0.25,1,0.7338653094607399,0.30670334501042373,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_013::pair_01,pair_01_route_01,route_01,1,R0 -> R1 -> R3 -> R7,train,moderate,3,11.879999999999999,4.199999999999999,0.08801054892203054,6,0.0,0.1606371990872253,8.471763962373794,0.0,0,0.6804282912677272,0.3256056483158506,1,0.8,5,4,0.3755346297625253,0.9637758913675698
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_013::pair_01,pair_01_route_02,route_02,2,R0 -> R1 -> R4 -> R3 -> R7,train,moderate,4,16.846570854211045,5.080713954352527,0.07185604906430552,4,0.05,0.08519355768097525,8.289209523863837,0.5,1,0.6804282912677272,0.3256056483158506,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_013::pair_01,pair_01_route_03,route_03,3,R0 -> R2 -> R5 -> R6 -> R7,train,moderate,4,8.52,2.56,0.12839104382211933,6,0.0,0.08519355768097525,8.255337531422045,0.0,0,0.6804282912677272,0.3256056483158506,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_01,R0,R7,R0 -> R7,train_mesh_8node_multipair_01::scenario_013::pair_01,pair_01_route_04,route_04,4,R0 -> R2 -> R4 -> R3 -> R7,train,moderate,4,14.753656621514642,4.2677997216561225,0.08664724478235356,4,0.05,0.08519355768097525,8.255337531422045,0.5,1,0.6804282912677272,0.3256056483158506,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_013::pair_02,pair_02_route_01,route_01,1,R0 -> R2 -> R5 -> R6,train,moderate,3,6.31,2.56,0.12839104382211933,6,0.0,0.1606371990872253,8.415337531422045,0.0,0,0.6804282912677272,0.3256056483158506,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_013::pair_02,pair_02_route_02,route_02,2,R0 -> R1 -> R4 -> R6,train,moderate,3,14.390949311872081,5.470235357519554,0.06569180483268844,4,0.0625,0.1606371990872253,8.377903637733747,0.6666666666666666,1,0.6804282912677272,0.3256056483158506,0,0.4,5,2,0.11762077423264783,0.769275718723987
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_013::pair_02,pair_02_route_03,route_03,3,R0 -> R2 -> R4 -> R6,train,moderate,3,12.298035079175676,5.470235357519554,0.06569180483268844,4,0.0625,0.1606371990872253,8.377903637733747,0.6666666666666666,1,0.6804282912677272,0.3256056483158506,1,0.8,5,4,0.3755346297625253,0.9637758913675698
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_02,R0,R6,R0 -> R6,train_mesh_8node_multipair_01::scenario_013::pair_02,pair_02_route_04,route_04,4,R0 -> R1 -> R4 -> R5 -> R6,train,moderate,4,13.957856590587546,5.080713954352527,0.07185604906430552,4,0.05,0.08519355768097525,8.289209523863837,0.5,1,0.6804282912677272,0.3256056483158506,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_013::pair_03,pair_03_route_01,route_01,1,R1 -> R3 -> R7,train,moderate,2,8.04,4.199999999999999,0.08801054892203054,6,0.0,0.2442312615872253,8.611763962373793,0.0,0,0.6804282912677272,0.3256056483158506,1,1.0,5,5,0.5655175352168251,1.0
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_013::pair_03,pair_03_route_02,route_02,2,R1 -> R4 -> R3 -> R7,train,moderate,3,13.006570854211045,5.080713954352527,0.07185604906430552,4,0.0625,0.1606371990872253,8.439209523863838,0.6666666666666666,1,0.6804282912677272,0.3256056483158506,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_013::pair_03,pair_03_route_03,route_03,3,R1 -> R4 -> R6 -> R7,train,moderate,3,12.760949311872082,5.470235357519554,0.06569180483268844,4,0.0625,0.1606371990872253,8.377903637733747,0.6666666666666666,1,0.6804282912677272,0.3256056483158506,1,0.6,5,3,0.2307242812760128,0.882379225767352
sequence_8node_multi_pair_training,v2_top_quality,d677a141c87cd117422ee13171a80f9188a8f5ee7767e6e36180671dd1a4d564,train_mesh_8node_multipair_01,scenario_013,13,train_mesh_8node_multipair_01::scenario_013,pair_03,R1,R7,R1 -> R7,train_mesh_8node_multipair_01::scenario_013::pair_03,pair_03_route_04,route_04,4,R1 -> R4 -> R5 -> R6 -> R7,train,moderate,4,12.327856590587546,5.080713954352527,0.07185604906430552,4,0.05,0.08519355768097525,8.289209523863837,0.5,1,0.6804282912677272,0.3256056483158506,1,0.8,5,4,0.3755346297625253,0.9637758913675698
